GEO_ID	NAME	ZIP	S1901_C01_012E	S1901_C01_012M	S1901_C01_013E	S1901_C01_013M
id	Geographic Area Name	Zip Code	Estimate!!Households!!Median income (dollars)	Margin of Error!!Households MOE!!Median income (dollars)	Estimate!!Households!!Mean income (dollars)	Margin of Error!!Households MOE!!Mean income (dollars)
8600000US59322	ZCTA5 59322	59322	26250	14926	24800	8942
8600000US59323	ZCTA5 59323	59323	85556	5886	82342	6638
8600000US59324	ZCTA5 59324	59324	39191	7732	66527	12734
8600000US59326	ZCTA5 59326	59326	33750	5866	58218	28496
8600000US59327	ZCTA5 59327	59327	45094	12558	63428	10005
8600000US59330	ZCTA5 59330	59330	60357	4452	76190	6963
8600000US59332	ZCTA5 59332	59332	58750	18466	79269	21596
8600000US59333	ZCTA5 59333	59333	55417	52976	44486	15207
8600000US59336	ZCTA5 59336	59336	54063	17827	80236	43326
8600000US59337	ZCTA5 59337	59337	47841	11833	67998	12860
8600000US59338	ZCTA5 59338	59338	89375	43157	91618	17124
8600000US59339	ZCTA5 59339	59339	47031	6952	57788	13146
8600000US59343	ZCTA5 59343	59343	-	**	67949	24864
8600000US59344	ZCTA5 59344	59344	47039	11845	69578	22181
8600000US59347	ZCTA5 59347	59347	72321	28532	79721	22450
8600000US59349	ZCTA5 59349	59349	48424	7621	67744	9894
8600000US59351	ZCTA5 59351	59351	40952	2143	49337	12795
8600000US59353	ZCTA5 59353	59353	50202	7744	56109	6232
8600000US59354	ZCTA5 59354	59354	-	**	109238	138827
8600000US59401	ZCTA5 59401	59401	39530	2177	59532	6746
8600000US59404	ZCTA5 59404	59404	62554	4492	86042	7718
8600000US59405	ZCTA5 59405	59405	44161	2549	56544	2506
8600000US59410	ZCTA5 59410	59410	44583	10807	59124	12053
8600000US59411	ZCTA5 59411	59411	19015	3962	57315	39541
8600000US59412	ZCTA5 59412	59412	51467	4144	73199	10823
8600000US59414	ZCTA5 59414	59414	36406	35264	48319	13389
8600000US59416	ZCTA5 59416	59416	71607	17253	79783	16397
8600000US59417	ZCTA5 59417	59417	23273	3866	37208	4503
8600000US59418	ZCTA5 59418	59418	-	**	51302	18142
8600000US59419	ZCTA5 59419	59419	42500	16610	103010	53841
8600000US59420	ZCTA5 59420	59420	70000	27480	80904	25833
8600000US59421	ZCTA5 59421	59421	51161	7813	70259	10230
8600000US59422	ZCTA5 59422	59422	40625	10982	57837	6732
8600000US59424	ZCTA5 59424	59424	71250	52352	95656	25874
8600000US59425	ZCTA5 59425	59425	45956	6299	65262	7281
8600000US59427	ZCTA5 59427	59427	40811	6226	61985	7626
8600000US59430	ZCTA5 59430	59430	54375	18110	69523	12148
8600000US59432	ZCTA5 59432	59432	39107	3477	38551	9044
8600000US59433	ZCTA5 59433	59433	44583	10201	58975	11801
8600000US59434	ZCTA5 59434	59434	52917	21259	60169	9039
8600000US59436	ZCTA5 59436	59436	62727	7136	75139	7084
8600000US59440	ZCTA5 59440	59440	17155	16455	34350	15872
8600000US59441	ZCTA5 59441	59441	88438	58690	70862	24286
8600000US59442	ZCTA5 59442	59442	42379	4356	55982	6916
8600000US59443	ZCTA5 59443	59443	62321	29827	81661	25838
8600000US59444	ZCTA5 59444	59444	42054	6186	54744	13832
8600000US59446	ZCTA5 59446	59446	43929	6362	61303	10328
8600000US59447	ZCTA5 59447	59447	46875	27437	87014	29844
8600000US59448	ZCTA5 59448	59448	30000	17505	51926	15134
8600000US59450	ZCTA5 59450	59450	46719	13976	59078	9825
8600000US59451	ZCTA5 59451	59451	68438	6383	68304	11393
8600000US59452	ZCTA5 59452	59452	50417	13946	65655	10994
8600000US59453	ZCTA5 59453	59453	39500	11622	56456	11668
8600000US59454	ZCTA5 59454	59454	38958	12583	46392	9683
8600000US59456	ZCTA5 59456	59456	-	**	48138	32299
8600000US59457	ZCTA5 59457	59457	49161	4143	64110	7481
8600000US59460	ZCTA5 59460	59460	32656	6740	35479	7471
8600000US59461	ZCTA5 59461	59461	-	**	N	N
8600000US59462	ZCTA5 59462	59462	32031	16680	50214	21713
8600000US59463	ZCTA5 59463	59463	-	**	62832	43787
8600000US59464	ZCTA5 59464	59464	50750	13086	65205	13759
8600000US59465	ZCTA5 59465	59465	35625	31960	37948	12478
8600000US59466	ZCTA5 59466	59466	50750	36348	67295	17716
8600000US59467	ZCTA5 59467	59467	53750	32926	112937	69900
8600000US59468	ZCTA5 59468	59468	53750	8967	70472	8213
8600000US59469	ZCTA5 59469	59469	47813	20570	64086	18959
8600000US59471	ZCTA5 59471	59471	48681	4760	67758	16230
8600000US59472	ZCTA5 59472	59472	55417	9861	63833	8527
8600000US59474	ZCTA5 59474	59474	43616	8130	62606	13770
8600000US59477	ZCTA5 59477	59477	47411	45331	61716	16186
8600000US59479	ZCTA5 59479	59479	47941	10110	52493	5566
8600000US59480	ZCTA5 59480	59480	69464	16819	66161	7223
8600000US59482	ZCTA5 59482	59482	65313	17059	80799	14940
8600000US59483	ZCTA5 59483	59483	49722	16537	88961	42273
8600000US59484	ZCTA5 59484	59484	65938	4138	64586	11149
8600000US59485	ZCTA5 59485	59485	56607	18959	68869	11264
8600000US59486	ZCTA5 59486	59486	48472	6171	70410	9925
8600000US59487	ZCTA5 59487	59487	49833	8767	64540	7605
8600000US59489	ZCTA5 59489	59489	63125	21495	75634	23136
8600000US59501	ZCTA5 59501	59501	49627	3996	60987	3392
8600000US59520	ZCTA5 59520	59520	46855	5568	64991	13915
8600000US59521	ZCTA5 59521	59521	29493	3008	41478	3814
8600000US59522	ZCTA5 59522	59522	45795	12633	81556	26048
8600000US59523	ZCTA5 59523	59523	39338	6656	51837	5977
8600000US59524	ZCTA5 59524	59524	47727	27015	52271	10946
8600000US59525	ZCTA5 59525	59525	29688	14032	43998	11893
8600000US59526	ZCTA5 59526	59526	39167	8219	48032	5238
8600000US59527	ZCTA5 59527	59527	29167	7997	36887	5856
8600000US59528	ZCTA5 59528	59528	47500	16274	64069	16124
8600000US59529	ZCTA5 59529	59529	40972	3676	46276	8177
8600000US59530	ZCTA5 59530	59530	95208	84452	87063	36658
8600000US59531	ZCTA5 59531	59531	50729	13605	118202	66668
8600000US59532	ZCTA5 59532	59532	41563	30182	50131	11772
8600000US59535	ZCTA5 59535	59535	36667	28095	47168	29201
8600000US59537	ZCTA5 59537	59537	66250	36078	76378	29264
8600000US59538	ZCTA5 59538	59538	47520	6662	54416	6538
8600000US59540	ZCTA5 59540	59540	56771	10213	62961	9041
8600000US59542	ZCTA5 59542	59542	48438	26665	78943	30833
8600000US59544	ZCTA5 59544	59544	41125	4672	58590	21615
8600000US59545	ZCTA5 59545	59545	56964	46315	58558	18666
8600000US59546	ZCTA5 59546	59546	-	**	34430	26772
8600000US59547	ZCTA5 59547	59547	61250	23538	70013	19206
8600000US59601	ZCTA5 59601	59601	57398	3100	73946	5221
8600000US59602	ZCTA5 59602	59602	72216	2922	84322	3204
8600000US59631	ZCTA5 59631	59631	42500	13611	53849	11018
8600000US59632	ZCTA5 59632	59632	43125	14315	55056	7798
8600000US59633	ZCTA5 59633	59633	71429	18702	79371	16621
8600000US59634	ZCTA5 59634	59634	89884	4355	107784	6718
8600000US59635	ZCTA5 59635	59635	60491	8582	68430	7105
8600000US59636	ZCTA5 59636	59636	-	**	-	**
8600000US59638	ZCTA5 59638	59638	59545	16119	70892	10988
8600000US59639	ZCTA5 59639	59639	33333	9919	46798	6395
8600000US59640	ZCTA5 59640	59640	57639	15740	61968	16279
8600000US59642	ZCTA5 59642	59642	-	**	29689	14977
8600000US59643	ZCTA5 59643	59643	-	**	129118	94886
8600000US59644	ZCTA5 59644	59644	55558	4033	68190	5128
8600000US59645	ZCTA5 59645	59645	41724	7356	57610	6937
8600000US59647	ZCTA5 59647	59647	43603	15548	53973	20253
8600000US59648	ZCTA5 59648	59648	58750	9165	68109	10768
8600000US59701	ZCTA5 59701	59701	41340	2852	57527	2758
8600000US59703	ZCTA5 59703	59703	80000	34766	84195	22499
8600000US59710	ZCTA5 59710	59710	36250	21224	49216	10234
8600000US59711	ZCTA5 59711	59711	42086	2511	58391	4474
8600000US59713	ZCTA5 59713	59713	40938	26465	44816	11291
8600000US59714	ZCTA5 59714	59714	67795	5283	76693	4032
8600000US59715	ZCTA5 59715	59715	56208	2058	89330	4176
8600000US59716	ZCTA5 59716	59716	68188	29566	97534	14513
8600000US59718	ZCTA5 59718	59718	63579	4490	85474	4389
8600000US59720	ZCTA5 59720	59720	90855	43573	147402	80232
8600000US59721	ZCTA5 59721	59721	56250	25912	82623	22922
8600000US59722	ZCTA5 59722	59722	49005	9759	64524	7005
8600000US59724	ZCTA5 59724	59724	46250	33283	51154	15089
8600000US59725	ZCTA5 59725	59725	44679	7603	66167	7677
8600000US59727	ZCTA5 59727	59727	44792	19460	51032	8685
8600000US59728	ZCTA5 59728	59728	59464	13344	86440	23859
8600000US59729	ZCTA5 59729	59729	52960	7854	62342	7349
8600000US59730	ZCTA5 59730	59730	72685	16380	82946	10598
8600000US59731	ZCTA5 59731	59731	48603	2338	50964	11626
8600000US59732	ZCTA5 59732	59732	57083	33999	78464	40086
8600000US59733	ZCTA5 59733	59733	77083	10175	80257	11214
8600000US59735	ZCTA5 59735	59735	31875	22842	51642	16351
8600000US59736	ZCTA5 59736	59736	48929	14537	69288	19650
8600000US59739	ZCTA5 59739	59739	34688	9839	56150	17465
8600000US59740	ZCTA5 59740	59740	29115	20159	70165	56220
8600000US59741	ZCTA5 59741	59741	63549	2781	80106	7355
8600000US59743	ZCTA5 59743	59743	45000	15921	51230	11956
8600000US59745	ZCTA5 59745	59745	71667	55378	86895	37815
8600000US59746	ZCTA5 59746	59746	41250	27842	65720	19120
8600000US59747	ZCTA5 59747	59747	52750	6651	65976	19458
8600000US59748	ZCTA5 59748	59748	50000	28778	83796	34582
8600000US59749	ZCTA5 59749	59749	53000	7300	67123	8094
8600000US59750	ZCTA5 59750	59750	52125	22181	68832	18206
8600000US59751	ZCTA5 59751	59751	30521	7229	41089	16722
8600000US59752	ZCTA5 59752	59752	58299	7250	76276	8940
8600000US59754	ZCTA5 59754	59754	55156	8894	85630	24425
8600000US59755	ZCTA5 59755	59755	38750	15866	53003	21386
8600000US59756	ZCTA5 59756	59756	-	**	N	N
8600000US59758	ZCTA5 59758	59758	37656	9044	56439	9729
8600000US59759	ZCTA5 59759	59759	52326	4809	60213	4896
8600000US59760	ZCTA5 59760	59760	53095	9514	57915	10360
8600000US59761	ZCTA5 59761	59761	64688	5865	83948	16934
8600000US59762	ZCTA5 59762	59762	50667	8383	68948	19516
8600000US59801	ZCTA5 59801	59801	37410	2884	55851	3673
8600000US59802	ZCTA5 59802	59802	42928	3142	63678	4698
8600000US59803	ZCTA5 59803	59803	74169	5484	95781	9306
8600000US59804	ZCTA5 59804	59804	60625	8815	88273	9991
8600000US59808	ZCTA5 59808	59808	55516	4515	77884	7237
8600000US59820	ZCTA5 59820	59820	48938	8126	61549	8922
8600000US59821	ZCTA5 59821	59821	52056	4670	66307	7147
8600000US59823	ZCTA5 59823	59823	57813	8293	66165	6000
8600000US59824	ZCTA5 59824	59824	58365	10323	62264	7742
8600000US59825	ZCTA5 59825	59825	54550	8265	72123	15142
8600000US59826	ZCTA5 59826	59826	45938	9120	65053	13783
8600000US59827	ZCTA5 59827	59827	41691	11265	46196	10052
8600000US59828	ZCTA5 59828	59828	51146	13114	67791	9041
8600000US59829	ZCTA5 59829	59829	38512	4904	56688	9004
8600000US59830	ZCTA5 59830	59830	31154	20482	29852	14329
8600000US59831	ZCTA5 59831	59831	26354	4172	46232	8863
8600000US59832	ZCTA5 59832	59832	44167	16717	60272	11653
8600000US59833	ZCTA5 59833	59833	60852	9829	80589	13686
8600000US59834	ZCTA5 59834	59834	65163	17150	90736	25431
8600000US59837	ZCTA5 59837	59837	61250	14701	77142	21457
8600000US59840	ZCTA5 59840	59840	40994	4490	56043	5153
8600000US59841	ZCTA5 59841	59841	41000	8784	50758	7742
8600000US59842	ZCTA5 59842	59842	-	**	N	N
8600000US59843	ZCTA5 59843	59843	39722	11122	49556	7476
8600000US59844	ZCTA5 59844	59844	41125	6989	55868	21353
8600000US59845	ZCTA5 59845	59845	24013	2224	37824	6126
8600000US59846	ZCTA5 59846	59846	57864	10410	86012	27659
8600000US59847	ZCTA5 59847	59847	58414	3053	73585	7127
8600000US59848	ZCTA5 59848	59848	57917	49272	123792	57753
8600000US59851	ZCTA5 59851	59851	57583	35550	68889	36831
8600000US59853	ZCTA5 59853	59853	39940	10636	60943	18651
8600000US59854	ZCTA5 59854	59854	53750	18831	70494	18949
8600000US59855	ZCTA5 59855	59855	16429	8499	20138	6805
8600000US59856	ZCTA5 59856	59856	35938	5007	47087	15046
8600000US59858	ZCTA5 59858	59858	53412	16575	62318	14594
8600000US59859	ZCTA5 59859	59859	41495	6238	52680	7264
8600000US59860	ZCTA5 59860	59860	45064	5424	66571	7238
8600000US59863	ZCTA5 59863	59863	8824	1101	18340	14767
8600000US59864	ZCTA5 59864	59864	40204	5126	51045	3608
8600000US59865	ZCTA5 59865	59865	43113	3873	55331	4603
8600000US59866	ZCTA5 59866	59866	37143	14534	59996	19150
8600000US59867	ZCTA5 59867	59867	93036	39226	91668	19274
8600000US59868	ZCTA5 59868	59868	49347	6909	75664	20984
8600000US59870	ZCTA5 59870	59870	54334	7497	72908	11847
8600000US59871	ZCTA5 59871	59871	61250	23551	68597	14938
8600000US59872	ZCTA5 59872	59872	42589	4579	51008	10124
8600000US59873	ZCTA5 59873	59873	34583	3176	56252	12278
8600000US59874	ZCTA5 59874	59874	46442	8484	54458	8420
8600000US59875	ZCTA5 59875	59875	42833	15030	58776	8054
8600000US59901	ZCTA5 59901	59901	52244	2486	71117	3743
8600000US59910	ZCTA5 59910	59910	50769	47094	70498	21236
8600000US59911	ZCTA5 59911	59911	60272	6465	81980	8057
8600000US59912	ZCTA5 59912	59912	49531	3929	64151	5140
8600000US59913	ZCTA5 59913	59913	62361	24431	67319	21418
8600000US59914	ZCTA5 59914	59914	60417	11251	60261	10712
8600000US59915	ZCTA5 59915	59915	60110	57801	43146	11862
8600000US59916	ZCTA5 59916	59916	45625	8624	72256	28746
8600000US59917	ZCTA5 59917	59917	33322	5710	52131	9110
8600000US59918	ZCTA5 59918	59918	46324	2416	47063	6469
8600000US59919	ZCTA5 59919	59919	-	**	37956	16840
8600000US59920	ZCTA5 59920	59920	47500	11283	67236	8475
8600000US59922	ZCTA5 59922	59922	63413	5160	66952	10444
8600000US59923	ZCTA5 59923	59923	39105	2709	55235	7193
8600000US59925	ZCTA5 59925	59925	52000	12422	62871	10120
8600000US59926	ZCTA5 59926	59926	-	**	30337	11248
8600000US59927	ZCTA5 59927	59927	46250	19527	59325	23553
8600000US59928	ZCTA5 59928	59928	56719	10549	50589	7826
8600000US59929	ZCTA5 59929	59929	56250	35729	70425	22170
8600000US59930	ZCTA5 59930	59930	30170	11337	33448	13342
8600000US59931	ZCTA5 59931	59931	58583	19655	85574	26512
8600000US59932	ZCTA5 59932	59932	61755	32342	83439	18901
8600000US59933	ZCTA5 59933	59933	45694	22917	49257	22689
8600000US59934	ZCTA5 59934	59934	31750	15851	55164	19391
8600000US59935	ZCTA5 59935	59935	42763	6962	60838	11781
8600000US59936	ZCTA5 59936	59936	49141	2288	56813	8411
8600000US59937	ZCTA5 59937	59937	58598	9054	87953	9353
8600000US60002	ZCTA5 60002	60002	82692	6345	96227	5087
8600000US60004	ZCTA5 60004	60004	94096	3205	120600	4520
8600000US60005	ZCTA5 60005	60005	78109	7995	106101	8434
8600000US60007	ZCTA5 60007	60007	79590	5781	95566	4043
8600000US60008	ZCTA5 60008	60008	66462	3983	86993	4431
8600000US60010	ZCTA5 60010	60010	137994	7756	183843	9082
8600000US60012	ZCTA5 60012	60012	127651	8090	150298	11546
8600000US60013	ZCTA5 60013	60013	98377	4855	120401	6225
8600000US60014	ZCTA5 60014	60014	87256	4765	107481	4345
8600000US60015	ZCTA5 60015	60015	142409	9323	195948	10187
8600000US60016	ZCTA5 60016	60016	64444	2840	81986	3054
8600000US60018	ZCTA5 60018	60018	60751	2651	74397	3288
8600000US60020	ZCTA5 60020	60020	57518	7260	72393	5987
8600000US60021	ZCTA5 60021	60021	106960	10213	130328	13097
8600000US60022	ZCTA5 60022	60022	209821	43147	355756	41690
8600000US60025	ZCTA5 60025	60025	97881	4545	144313	6187
8600000US60026	ZCTA5 60026	60026	111875	13286	174303	13578
8600000US60029	ZCTA5 60029	60029	200500	50222	266657	50627
8600000US60030	ZCTA5 60030	60030	87449	3542	108692	4167
8600000US60031	ZCTA5 60031	60031	93028	3614	115652	5637
8600000US60033	ZCTA5 60033	60033	58264	4711	69154	4615
8600000US60034	ZCTA5 60034	60034	63333	9373	80781	13734
8600000US60035	ZCTA5 60035	60035	147973	9204	220192	12679
8600000US60040	ZCTA5 60040	60040	57563	13259	98240	19721
8600000US60041	ZCTA5 60041	60041	65117	6867	82792	8296
8600000US60042	ZCTA5 60042	60042	76223	5958	85879	6171
8600000US60043	ZCTA5 60043	60043	212750	44715	298089	32738
8600000US60044	ZCTA5 60044	60044	107039	9386	159936	14060
8600000US60045	ZCTA5 60045	60045	171913	16877	266742	18818
8600000US60046	ZCTA5 60046	60046	96024	4248	114494	3725
8600000US60047	ZCTA5 60047	60047	135146	6444	180158	7393
8600000US60048	ZCTA5 60048	60048	134621	9836	179173	7987
8600000US60050	ZCTA5 60050	60050	70289	4589	87761	4389
8600000US60051	ZCTA5 60051	60051	82283	4986	98904	4650
8600000US60053	ZCTA5 60053	60053	85476	4605	100584	5879
8600000US60056	ZCTA5 60056	60056	73686	4021	98283	5467
8600000US60060	ZCTA5 60060	60060	93108	4689	115753	5347
8600000US60061	ZCTA5 60061	60061	98939	7763	130232	6449
8600000US60062	ZCTA5 60062	60062	110012	3853	157954	8506
8600000US60064	ZCTA5 60064	60064	34911	2861	49551	3827
8600000US60067	ZCTA5 60067	60067	97270	5726	133393	7005
8600000US60068	ZCTA5 60068	60068	102494	5670	140207	5532
8600000US60069	ZCTA5 60069	60069	102632	9616	149372	12440
8600000US60070	ZCTA5 60070	60070	66379	8079	95840	8349
8600000US60071	ZCTA5 60071	60071	62750	17024	84003	9605
8600000US60072	ZCTA5 60072	60072	116667	23686	130883	33743
8600000US60073	ZCTA5 60073	60073	72175	2576	83895	3464
8600000US60074	ZCTA5 60074	60074	67954	3306	86904	3684
8600000US60076	ZCTA5 60076	60076	79795	8537	108594	7572
8600000US60077	ZCTA5 60077	60077	63051	5555	82305	6099
8600000US60081	ZCTA5 60081	60081	88958	4385	111467	10116
8600000US60083	ZCTA5 60083	60083	95644	9585	109722	9783
8600000US60084	ZCTA5 60084	60084	80529	5678	103111	7579
8600000US60085	ZCTA5 60085	60085	43204	2273	55687	2046
8600000US60087	ZCTA5 60087	60087	58981	4090	72814	5371
8600000US60088	ZCTA5 60088	60088	63912	10356	69746	7166
8600000US60089	ZCTA5 60089	60089	111548	4504	139484	5454
8600000US60090	ZCTA5 60090	60090	66243	3714	84222	3014
8600000US60091	ZCTA5 60091	60091	154614	10311	232797	11606
8600000US60093	ZCTA5 60093	60093	174966	16652	296977	18307
8600000US60096	ZCTA5 60096	60096	87446	8470	102511	6303
8600000US60097	ZCTA5 60097	60097	72719	8738	84817	7033
8600000US60098	ZCTA5 60098	60098	66520	3407	91316	7787
8600000US60099	ZCTA5 60099	60099	54685	5504	67198	3860
8600000US60101	ZCTA5 60101	60101	64915	2983	79676	3526
8600000US60102	ZCTA5 60102	60102	102698	6025	120069	5263
8600000US60103	ZCTA5 60103	60103	105862	2867	118849	4777
8600000US60104	ZCTA5 60104	60104	55640	5512	70959	6305
8600000US60106	ZCTA5 60106	60106	63486	4868	77724	4808
8600000US60107	ZCTA5 60107	60107	80039	5197	89614	3673
8600000US60108	ZCTA5 60108	60108	85887	3839	104640	5836
8600000US60109	ZCTA5 60109	60109	69583	44460	113701	45851
8600000US60110	ZCTA5 60110	60110	63133	4134	80104	4080
8600000US60111	ZCTA5 60111	60111	166442	92121	164633	45836
8600000US60112	ZCTA5 60112	60112	69694	10835	82364	5918
8600000US60113	ZCTA5 60113	60113	60156	13754	71786	12793
8600000US60115	ZCTA5 60115	60115	44747	3698	61488	2756
8600000US60118	ZCTA5 60118	60118	88264	4787	108058	5667
8600000US60119	ZCTA5 60119	60119	104516	10057	121051	10690
8600000US60120	ZCTA5 60120	60120	57843	4041	73451	3720
8600000US60123	ZCTA5 60123	60123	61680	4323	80081	3908
8600000US60124	ZCTA5 60124	60124	109865	8211	134257	11128
8600000US60126	ZCTA5 60126	60126	111420	4532	155210	4809
8600000US60129	ZCTA5 60129	60129	-	**	82417	54365
8600000US60130	ZCTA5 60130	60130	59361	3617	79353	6740
8600000US60131	ZCTA5 60131	60131	63157	5218	72908	3814
8600000US60133	ZCTA5 60133	60133	74883	2511	82395	2797
8600000US60134	ZCTA5 60134	60134	117951	5951	144681	8260
8600000US60135	ZCTA5 60135	60135	65435	10413	82338	10318
8600000US60136	ZCTA5 60136	60136	104114	25693	119440	16107
8600000US60137	ZCTA5 60137	60137	107332	3650	146419	7272
8600000US60139	ZCTA5 60139	60139	65865	4589	77455	3582
8600000US60140	ZCTA5 60140	60140	94191	12452	108634	20165
8600000US60141	ZCTA5 60141	60141	-	**	-	**
8600000US60142	ZCTA5 60142	60142	76730	3820	94337	5974
8600000US60143	ZCTA5 60143	60143	92561	9981	115091	9132
8600000US60144	ZCTA5 60144	60144	66875	5725	73884	11522
8600000US60145	ZCTA5 60145	60145	79107	12017	93623	11681
8600000US60146	ZCTA5 60146	60146	61673	3770	75976	7850
8600000US60148	ZCTA5 60148	60148	81504	4400	98286	3242
8600000US60150	ZCTA5 60150	60150	68250	8805	90065	10078
8600000US60151	ZCTA5 60151	60151	89205	10933	92447	7274
8600000US60152	ZCTA5 60152	60152	85133	8195	95561	7751
8600000US60153	ZCTA5 60153	60153	48600	3046	59809	3939
8600000US60154	ZCTA5 60154	60154	80412	7243	94468	6610
8600000US60155	ZCTA5 60155	60155	49236	7523	60133	7022
8600000US60156	ZCTA5 60156	60156	91066	4577	104844	4642
8600000US60157	ZCTA5 60157	60157	105644	15500	131686	22454
8600000US60160	ZCTA5 60160	60160	50571	2727	63886	3585
8600000US60162	ZCTA5 60162	60162	53728	4570	68705	10320
8600000US60163	ZCTA5 60163	60163	64934	9606	80071	7042
8600000US60164	ZCTA5 60164	60164	60191	5622	69206	3906
8600000US60165	ZCTA5 60165	60165	59022	19881	63961	7302
8600000US60169	ZCTA5 60169	60169	75275	4830	87859	3495
8600000US60171	ZCTA5 60171	60171	55508	5136	65444	5535
8600000US60172	ZCTA5 60172	60172	85787	6259	101528	4558
8600000US60173	ZCTA5 60173	60173	81250	8113	99896	7718
8600000US60174	ZCTA5 60174	60174	84957	7076	112283	5933
8600000US60175	ZCTA5 60175	60175	147625	12521	178501	9311
8600000US60176	ZCTA5 60176	60176	54617	4014	65823	6475
8600000US60177	ZCTA5 60177	60177	93388	4401	112651	6092
8600000US60178	ZCTA5 60178	60178	73524	5418	89123	4920
8600000US60180	ZCTA5 60180	60180	53500	26036	76973	20576
8600000US60181	ZCTA5 60181	60181	69488	4674	87171	5490
8600000US60184	ZCTA5 60184	60184	132629	10033	200754	46204
8600000US60185	ZCTA5 60185	60185	80058	5113	98791	3886
8600000US60187	ZCTA5 60187	60187	103510	4719	131175	4877
8600000US60188	ZCTA5 60188	60188	82232	3386	96941	3023
8600000US60189	ZCTA5 60189	60189	98750	4722	138455	7284
8600000US60190	ZCTA5 60190	60190	106581	7835	129042	6969
8600000US60191	ZCTA5 60191	60191	66687	5968	89470	7868
8600000US60192	ZCTA5 60192	60192	119013	4941	153807	16427
8600000US60193	ZCTA5 60193	60193	82559	4199	97397	3650
8600000US60194	ZCTA5 60194	60194	76704	4398	91414	5522
8600000US60195	ZCTA5 60195	60195	83862	10754	88330	8687
8600000US60201	ZCTA5 60201	60201	77699	5896	135077	7024
8600000US60202	ZCTA5 60202	60202	77931	4433	114591	6751
8600000US60203	ZCTA5 60203	60203	119750	9393	162153	16445
8600000US60301	ZCTA5 60301	60301	80282	16092	99919	15921
8600000US60302	ZCTA5 60302	60302	87904	5159	131771	5541
8600000US60304	ZCTA5 60304	60304	106898	6604	126201	5953
8600000US60305	ZCTA5 60305	60305	121908	17836	222859	28934
8600000US60401	ZCTA5 60401	60401	68044	6629	76639	4909
8600000US60402	ZCTA5 60402	60402	60814	3313	72063	2914
8600000US60403	ZCTA5 60403	60403	54530	3463	63918	3226
8600000US60404	ZCTA5 60404	60404	101911	6318	122828	11341
8600000US60406	ZCTA5 60406	60406	43504	4277	53302	3110
8600000US60407	ZCTA5 60407	60407	60972	7640	69882	6406
8600000US60408	ZCTA5 60408	60408	65559	6204	78854	9213
8600000US60409	ZCTA5 60409	60409	42718	3548	54576	3091
8600000US60410	ZCTA5 60410	60410	89398	6691	101326	5255
8600000US60411	ZCTA5 60411	60411	46771	3007	60444	3525
8600000US60415	ZCTA5 60415	60415	42306	6853	56646	6686
8600000US60416	ZCTA5 60416	60416	73245	8361	86472	5397
8600000US60417	ZCTA5 60417	60417	69491	8240	87136	6139
8600000US60419	ZCTA5 60419	60419	45463	4160	56547	3486
8600000US60420	ZCTA5 60420	60420	62669	8929	72351	6446
8600000US60421	ZCTA5 60421	60421	80960	6206	90822	6805
8600000US60422	ZCTA5 60422	60422	108375	12814	141893	15346
8600000US60423	ZCTA5 60423	60423	108295	6972	131046	6837
8600000US60424	ZCTA5 60424	60424	62237	5665	81023	8649
8600000US60425	ZCTA5 60425	60425	63444	7547	71445	5428
8600000US60426	ZCTA5 60426	60426	30015	3344	42809	3601
8600000US60428	ZCTA5 60428	60428	38978	4245	54006	6229
8600000US60429	ZCTA5 60429	60429	51742	7567	72080	12435
8600000US60430	ZCTA5 60430	60430	73251	2888	82459	3509
8600000US60431	ZCTA5 60431	60431	91333	3375	103285	6037
8600000US60432	ZCTA5 60432	60432	43357	4209	55265	4099
8600000US60433	ZCTA5 60433	60433	48039	4035	60213	4014
8600000US60435	ZCTA5 60435	60435	54372	1662	66436	2004
8600000US60436	ZCTA5 60436	60436	55550	4423	62099	3591
8600000US60437	ZCTA5 60437	60437	47031	39007	117201	65920
8600000US60438	ZCTA5 60438	60438	52028	3282	68342	3893
8600000US60439	ZCTA5 60439	60439	93489	5127	120411	7373
8600000US60440	ZCTA5 60440	60440	73813	3293	87735	3951
8600000US60441	ZCTA5 60441	60441	74544	3635	90155	3517
8600000US60442	ZCTA5 60442	60442	91700	5757	98182	5080
8600000US60443	ZCTA5 60443	60443	73544	7980	87114	5866
8600000US60444	ZCTA5 60444	60444	73438	9651	88554	9078
8600000US60445	ZCTA5 60445	60445	60784	2802	65608	2430
8600000US60446	ZCTA5 60446	60446	77110	4509	86552	4109
8600000US60447	ZCTA5 60447	60447	75485	9096	91256	6988
8600000US60448	ZCTA5 60448	60448	104327	4096	122872	5891
8600000US60449	ZCTA5 60449	60449	74568	9489	96595	8158
8600000US60450	ZCTA5 60450	60450	72122	4057	87708	4385
8600000US60451	ZCTA5 60451	60451	108154	4062	125376	8475
8600000US60452	ZCTA5 60452	60452	75844	4473	87528	4271
8600000US60453	ZCTA5 60453	60453	62455	2440	78356	2181
8600000US60455	ZCTA5 60455	60455	53893	4162	69665	6048
8600000US60456	ZCTA5 60456	60456	49359	5629	57751	5060
8600000US60457	ZCTA5 60457	60457	66413	5398	81420	5974
8600000US60458	ZCTA5 60458	60458	50371	4651	63962	5693
8600000US60459	ZCTA5 60459	60459	60095	4436	74629	4054
8600000US60460	ZCTA5 60460	60460	61429	8430	93677	20388
8600000US60461	ZCTA5 60461	60461	99595	7867	120133	13805
